bucket,deviceid,datatype,e,f,ap,ca,cb,cc,pf,rp,va,vb,vc
2025-03-25T20:15:00.000Z,METER-001,TCMData,10311.400908,50.017,1719.232,8.346,8.331,7.559,0.9622,486.346,227.455,218,218.027
2025-03-25T20:15:00.000Z,METER-002,TCMData,5159.758039,49.983,943.865,4.497,4.305,3.784,0.9848,166.46,228.267,230.093,227.009
2025-03-25T20:30:00.000Z,METER-001,TCMData,10312.048891,50.053,2591.934,13.301,10.665,12.735,0.9558,796.911,227.74,218.11,219.125
2025-03-25T20:30:00.000Z,METER-002,TCMData,5160.023474,50.053,1061.738,4.802,4.71,5.362,0.9387,389.818,229.257,229.188,225.969
2025-03-25T20:45:00.000Z,METER-001,TCMData,10312.62369,50.035,2299.196,10.763,10.508,11.101,0.961,662.029,228.305,218,218.866
2025-03-25T20:45:00.000Z,METER-002,TCMData,5160.333263,49.984,1239.157,5.579,5.674,5.873,0.9531,393.657,228.606,228.083,226.554
2025-03-25T21:00:00.000Z,METER-001,TCMData,10313.178494,50.012,2219.215,10.246,11.219,10.694,0.9334,853.014,227.142,218.384,219.848
2025-03-25T21:00:00.000Z,METER-002,TCMData,5160.612164,49.996,1115.605,5.244,5.407,5.312,0.9211,471.491,229.263,227.925,225.679
2025-03-25T21:15:00.000Z,METER-001,TCMData,10313.79594,49.944,2469.785,11.178,11.289,11.272,0.9887,374.81,228.047,218.636,219.671
2025-03-25T21:15:00.000Z,METER-002,TCMData,5160.929493,50.009,1269.317,6.365,5.782,5.833,0.9296,503.083,230.343,226.991,226.129
2025-03-25T21:30:00.000Z,METER-001,TCMData,10314.342306,49.994,2185.465,9.694,10.575,10.077,0.9729,519.017,227.709,218,220.493
2025-03-25T21:30:00.000Z,METER-002,TCMData,5161.195109,50.041,1062.463,4.429,5.133,4.727,0.9775,229.139,231.055,227.704,225.834
2025-03-25T21:45:00.000Z,METER-001,TCMData,10314.965169,49.954,2491.451,11.238,11.43,11.312,0.9874,399.747,227.925,219.132,221.279
2025-03-25T21:45:00.000Z,METER-002,TCMData,5161.45339,49.99,1033.124,4.627,4.298,5.078,0.9686,265.189,231.339,227.554,226.632
2025-03-25T22:00:00.000Z,METER-001,TCMData,10315.514988,50,2199.278,10.455,10.261,9.905,0.9667,582.055,227.898,219.894,220.878
2025-03-25T22:00:00.000Z,METER-002,TCMData,5161.749735,50.012,1185.381,5.71,5.48,5.567,0.9288,472.906,231.94,226.375,227.154
2025-03-25T22:15:00.000Z,METER-001,TCMData,10316.055995,50.056,2164.028,11.095,10.82,9.031,0.9421,770.093,226.813,219.909,221.311
2025-03-25T22:15:00.000Z,METER-002,TCMData,5161.946443,50.05,786.831,3.883,4.226,4.563,0.8151,559.259,232.305,226.641,226.682
2025-03-25T22:30:00.000Z,METER-001,TCMData,10316.573087,49.964,2068.369,9.741,9.263,9.594,0.9727,493.429,226.214,220.633,222.363
2025-03-25T22:30:00.000Z,METER-002,TCMData,5162.173011,49.973,906.272,3.969,4.014,4.293,0.9698,227.76,231.742,226.709,226.632
2025-03-25T22:45:00.000Z,METER-001,TCMData,10317.002497,50.045,1717.64,7.884,8.246,7.374,0.9824,326.215,227.037,220.486,221.945
2025-03-25T22:45:00.000Z,METER-002,TCMData,5162.499629,49.974,1306.471,6.284,5.891,6.139,0.9338,500.423,232.654,227.504,227.369
2025-03-25T23:00:00.000Z,METER-001,TCMData,10317.233888,49.961,925.566,4.172,4.308,4.143,0.986,156.773,226.273,221.205,221.836
2025-03-25T23:00:00.000Z,METER-002,TCMData,5162.641828,50.038,568.796,2.816,2.224,2.762,0.9526,181.572,232.467,227.889,228.366
2025-03-25T23:15:00.000Z,METER-001,TCMData,10317.489699,50.043,1023.246,4.75,4.225,4.993,0.986,173.269,225.158,221.573,221.944
2025-03-25T23:15:00.000Z,METER-002,TCMData,5162.790748,49.995,595.68,2.632,2.412,2.818,0.989,89.189,232.907,227.093,229.453
2025-03-25T23:30:00.000Z,METER-001,TCMData,10317.736876,50.057,988.707,4.115,4.797,4.536,0.9885,151.206,225.093,221.873,222.406
2025-03-25T23:30:00.000Z,METER-002,TCMData,5162.921391,50,522.573,2.192,2.289,2.829,0.9337,200.454,233.522,225.91,229.697
2025-03-25T23:45:00.000Z,METER-001,TCMData,10317.979342,50.041,969.865,4.49,4.428,4.479,0.9727,231.304,225.399,222.479,221.943
2025-03-25T23:45:00.000Z,METER-002,TCMData,5163.041625,49.992,480.935,1.928,2.112,2.702,0.93,190.051,233.658,227.106,229.456
2025-03-26T00:00:00.000Z,METER-001,TCMData,10318.21617,50.009,947.314,4.316,4.192,4.487,0.9759,212.044,226.434,223.032,222.873
2025-03-26T00:00:00.000Z,METER-002,TCMData,5163.160044,49.951,473.677,2.414,2.097,2.101,0.9348,179.935,233.498,226.28,229.975
2025-03-26T00:15:00.000Z,METER-001,TCMData,10318.462798,49.998,986.514,4.129,4.685,4.776,0.9709,243.263,226.223,223.67,223.03
2025-03-26T00:15:00.000Z,METER-002,TCMData,5163.296641,49.963,546.387,2.086,2.479,2.718,0.9757,122.591,234.385,226.824,230.754
2025-03-26T00:30:00.000Z,METER-001,TCMData,10318.705672,50,971.497,4.156,5.034,4.19,0.9714,237.688,226.451,222.485,223.854
2025-03-26T00:30:00.000Z,METER-002,TCMData,5163.432268,50.022,542.51,2.496,2.729,2.348,0.9309,212.848,234.666,226.59,231.283
2025-03-26T00:45:00.000Z,METER-001,TCMData,10318.946472,49.966,963.199,4.837,4.196,4.611,0.9435,338.239,226.662,223.162,223.538
2025-03-26T00:45:00.000Z,METER-002,TCMData,5163.568544,50.04,545.106,2.705,2.027,2.507,0.9779,116.466,234.259,226.849,231.817
2025-03-26T01:00:00.000Z,METER-001,TCMData,10319.19086,50.054,977.554,4.904,4.232,4.899,0.9298,386.919,226.998,222.447,224.7
2025-03-26T01:00:00.000Z,METER-002,TCMData,5163.699993,49.966,525.798,1.969,2.353,2.646,0.9788,110.151,235.296,227.352,231.264
2025-03-26T01:15:00.000Z,METER-001,TCMData,10319.449737,50.052,1035.506,4.962,4.621,4.526,0.9787,217.068,227.772,222.745,224.378
2025-03-26T01:15:00.000Z,METER-002,TCMData,5163.848246,49.953,593.01,1.778,3.075,3.161,0.9575,178.645,235.03,228.091,232.363
2025-03-26T01:30:00.000Z,METER-001,TCMData,10319.693637,49.962,975.6,4.701,4.068,4.355,0.9882,151.539,228.94,222.717,225.399
2025-03-26T01:30:00.000Z,METER-002,TCMData,5163.979057,49.95,523.243,2.513,1.848,2.584,0.9742,121.231,236.054,228.296,231.64
2025-03-26T01:45:00.000Z,METER-001,TCMData,10319.940113,50.028,985.905,5.054,4.115,4.874,0.9297,390.61,229.964,223.519,226.108
2025-03-26T01:45:00.000Z,METER-002,TCMData,5164.126667,50.001,590.441,2.651,2.725,2.537,0.9646,161.356,235.255,229.373,231.529
2025-03-26T02:00:00.000Z,METER-001,TCMData,10320.179585,50.014,957.887,4.229,4.083,5.047,0.9495,316.388,228.985,223.36,227.268
2025-03-26T02:00:00.000Z,METER-002,TCMData,5164.260377,50.051,534.841,2.491,2.195,2.327,0.9862,89.842,234.406,229.351,232.182
2025-03-26T02:15:00.000Z,METER-001,TCMData,10320.425288,49.948,982.812,4.704,4.411,4.467,0.9602,285.831,228.885,222.847,226.507
2025-03-26T02:15:00.000Z,METER-002,TCMData,5164.393451,50.049,532.297,2.169,2.349,2.638,0.9639,147.007,233.771,229.834,230.983
2025-03-26T02:30:00.000Z,METER-001,TCMData,10320.663726,50.009,953.75,4.806,4.223,4.361,0.9451,329.793,228.493,223.462,226.367
2025-03-26T02:30:00.000Z,METER-002,TCMData,5164.516952,50.015,494.004,1.974,2.753,1.863,0.974,114.838,233.913,228.827,229.926
2025-03-26T02:45:00.000Z,METER-001,TCMData,10320.911975,50.001,992.996,4.978,4.468,4.068,0.9744,229.058,228.24,223.298,227.13
2025-03-26T02:45:00.000Z,METER-002,TCMData,5164.668698,50.002,606.982,2.808,2.469,2.798,0.9761,135.17,234.212,228.772,230.087
2025-03-26T03:00:00.000Z,METER-001,TCMData,10321.150891,50.008,955.663,4.766,4.137,4.604,0.9403,346.047,228.797,222.304,226.122
2025-03-26T03:00:00.000Z,METER-002,TCMData,5164.773835,49.995,420.546,2.186,2.074,2.202,0.847,263.894,233.192,228.695,229.659
2025-03-26T03:15:00.000Z,METER-001,TCMData,10321.39177,50.031,963.516,4.141,4.348,4.837,0.9585,286.608,229.922,222.779,226.217
2025-03-26T03:15:00.000Z,METER-002,TCMData,5164.897149,49.954,493.257,2.497,2.194,2.207,0.9288,196.761,232.678,229.683,230.526
2025-03-26T03:30:00.000Z,METER-001,TCMData,10321.650328,50.045,1034.233,4.635,4.918,4.333,0.9886,157.641,230.16,221.919,226.01
2025-03-26T03:30:00.000Z,METER-002,TCMData,5165.019328,49.961,488.717,1.922,2.016,2.587,0.9719,118.439,232.676,230.008,230.91
2025-03-26T03:45:00.000Z,METER-001,TCMData,10321.888707,50.031,953.517,4.191,4.248,4.395,0.9851,166.536,230.755,222.505,225.544
2025-03-26T03:45:00.000Z,METER-002,TCMData,5165.141011,49.97,486.733,2.513,2.448,2.76,0.8177,342.675,233.388,229.268,231.178
2025-03-26T04:00:00.000Z,METER-001,TCMData,10322.139215,50.055,1002.031,4.848,4.608,4.346,0.9645,274.221,231.365,221.461,224.637
2025-03-26T04:00:00.000Z,METER-002,TCMData,5165.273219,49.99,528.832,2.274,2.821,2.005,0.9655,142.593,233.957,230.18,230.076
2025-03-26T04:15:00.000Z,METER-001,TCMData,10322.395869,50.053,1026.615,4.534,4.938,4.589,0.9658,275.796,232.387,222.652,225.379
2025-03-26T04:15:00.000Z,METER-002,TCMData,5165.410271,49.994,548.21,2.547,2.552,2.199,0.97,137.425,235.119,230.834,231.011
2025-03-26T04:30:00.000Z,METER-001,TCMData,10322.645719,50.002,999.401,3.739,4.603,5.93,0.9289,398.306,231.818,221.8,224.799
2025-03-26T04:30:00.000Z,METER-002,TCMData,5165.522154,49.984,447.534,2.864,1.383,1.684,0.974,104.185,235.337,229.766,232.188
2025-03-26T04:45:00.000Z,METER-001,TCMData,10322.885897,49.948,960.711,4.652,4.414,4.798,0.9224,402.339,230.8,221.391,224.005
2025-03-26T04:45:00.000Z,METER-002,TCMData,5165.664274,49.967,568.482,1.622,3.02,3.27,0.9294,225.747,234.878,228.778,232.168
2025-03-26T05:00:00.000Z,METER-001,TCMData,10323.140299,49.969,1017.609,4.959,4.541,4.957,0.9349,386.207,231.941,221.04,224.612
2025-03-26T05:00:00.000Z,METER-002,TCMData,5165.7921,50.055,511.305,1.929,2.501,2.512,0.9517,164.956,235.251,229.342,231.888
2025-03-26T05:15:00.000Z,METER-001,TCMData,10323.391379,49.968,1004.321,4.88,5.019,4.121,0.9498,330.836,233.141,221.354,224.308
2025-03-26T05:15:00.000Z,METER-002,TCMData,5165.909432,50.024,469.33,2.319,1.926,1.984,0.9753,106.333,235.117,228.164,231.999
2025-03-26T05:30:00.000Z,METER-001,TCMData,10323.629218,49.973,951.357,4.922,4.599,4.181,0.9216,400.565,232.106,220.456,225.461
2025-03-26T05:30:00.000Z,METER-002,TCMData,5166.039094,50.04,518.646,2.116,2.39,2.405,0.9687,132.827,236.175,227.963,233.131
2025-03-26T05:45:00.000Z,METER-001,TCMData,10323.896208,49.989,1067.96,5.201,5.584,4.218,0.9449,370.114,232.097,219.919,225.994
2025-03-26T05:45:00.000Z,METER-002,TCMData,5166.161456,50.046,489.447,2.461,2.071,2.271,0.9277,197.035,236.187,228.277,233.543
2025-03-26T06:00:00.000Z,METER-001,TCMData,10324.236417,50.04,1360.836,6.255,6.362,6.868,0.9269,550.929,232.587,219.496,226.04
2025-03-26T06:00:00.000Z,METER-002,TCMData,5166.399831,50.009,953.499,3.92,4.557,4.384,0.9567,290.04,235.848,229.23,232.372
2025-03-26T06:15:00.000Z,METER-001,TCMData,10324.683063,49.96,1786.584,7.871,8.309,8.402,0.9627,502.381,232.555,220.563,226.366
2025-03-26T06:15:00.000Z,METER-002,TCMData,5166.612564,50.008,850.934,3.443,4.172,3.617,0.9755,191.98,235.966,230.423,232.591
2025-03-26T06:30:00.000Z,METER-001,TCMData,10325.172552,50.043,1957.955,9.828,9.032,9.094,0.9281,785.737,232.764,219.709,226.77
2025-03-26T06:30:00.000Z,METER-002,TCMData,5166.82222,49.968,838.625,3.32,4.051,4.091,0.9411,301.174,236.818,230.453,232.386
2025-03-26T06:45:00.000Z,METER-001,TCMData,10325.568025,50.04,1581.892,7.444,6.846,7.415,0.9682,408.6,232.479,219.275,225.716
2025-03-26T06:45:00.000Z,METER-002,TCMData,5167.026171,50.039,815.803,3.633,3.553,3.741,0.9632,227.771,235.867,229.364,232.396
2025-03-26T07:00:00.000Z,METER-001,TCMData,10326.041961,50.025,1895.745,8.409,8.806,8.397,0.9841,342.3,233.556,218.182,225.208
2025-03-26T07:00:00.000Z,METER-002,TCMData,5167.230811,50.048,818.561,4.211,3.48,3.553,0.9379,302.84,236.886,229.227,232.496
2025-03-26T07:15:00.000Z,METER-001,TCMData,10326.444643,50.05,1610.727,7.334,7.257,7.502,0.9706,399.752,233.791,218,224.283
2025-03-26T07:15:00.000Z,METER-002,TCMData,5167.54566,49.96,1259.395,5.982,5.361,5.98,0.9347,478.747,237.804,230.058,232.14
2025-03-26T07:30:00.000Z,METER-001,TCMData,10326.94898,49.969,2017.346,9.894,9.385,9.762,0.9244,832.159,233.599,218,224.703
2025-03-26T07:30:00.000Z,METER-002,TCMData,5167.710406,49.981,658.984,3.176,2.802,2.933,0.9497,217.273,237.31,230.365,233.103
2025-03-26T07:45:00.000Z,METER-001,TCMData,10327.451761,49.956,2011.126,9.41,9.056,9.011,0.975,457.992,233.462,218.221,223.922
2025-03-26T07:45:00.000Z,METER-002,TCMData,5167.903855,49.977,773.797,4.206,3.471,3.117,0.921,327.349,237.333,231.274,231.926
2025-03-26T08:00:00.000Z,METER-001,TCMData,10328.309178,49.974,3429.666,15.664,15.663,15.414,0.9783,726.096,233.07,218.395,223.563
2025-03-26T08:00:00.000Z,METER-002,TCMData,5168.357079,50.042,1812.897,8.421,8.296,8.325,0.9302,715.641,237.179,231.114,232.168
2025-03-26T08:15:00.000Z,METER-001,TCMData,10329.015647,50.007,2825.874,12.949,12.576,13.323,0.9695,714.299,232.085,218.79,224.386
2025-03-26T08:15:00.000Z,METER-002,TCMData,5168.813143,50.001,1824.257,8.471,8.653,8.154,0.9254,747.086,238.202,232.026,231.648
2025-03-26T08:30:00.000Z,METER-001,TCMData,10329.61072,49.998,2380.291,11.381,11.44,11.058,0.9354,899.866,233.281,218.374,224.345
2025-03-26T08:30:00.000Z,METER-002,TCMData,5169.232399,50.06,1677.022,7.694,6.86,7.641,0.9702,418.69,238.103,231.882,230.929
2025-03-26T08:45:00.000Z,METER-001,TCMData,10330.54446,50.053,3734.96,16.615,17.235,16.913,0.9814,730.444,232.159,218,224.57
2025-03-26T08:45:00.000Z,METER-002,TCMData,5169.563446,50.025,1324.187,5.874,5.757,6.103,0.9574,399.405,237.429,233.048,231.463
2025-03-26T09:00:00.000Z,METER-001,TCMData,10331.473859,50.009,3717.595,17.109,16.542,16.781,0.9839,676.25,231.951,218,224.385
2025-03-26T09:00:00.000Z,METER-002,TCMData,5170.062107,50.048,1994.646,9.182,8.748,8.728,0.9619,566.88,237.157,232.554,230.377
2025-03-26T09:15:00.000Z,METER-001,TCMData,10332.13304,49.965,2636.726,11.849,12.453,12.587,0.951,857.21,232.45,218.499,225.491
2025-03-26T09:15:00.000Z,METER-002,TCMData,5170.59673,50.016,2138.494,9.515,9.599,9.351,0.9656,575.822,237.1,231.685,231.437
2025-03-26T09:30:00.000Z,METER-001,TCMData,10333.018394,49.944,3541.415,16.34,15.979,16.523,0.9621,1003.654,233.256,218.637,226.374
2025-03-26T09:30:00.000Z,METER-002,TCMData,5171.004827,49.967,1632.39,7.39,7.493,7.109,0.953,519.033,236.615,232.625,231.749
2025-03-26T09:45:00.000Z,METER-001,TCMData,10333.89536,50.038,3507.865,16.043,16.143,16.075,0.9644,961.429,232.728,219.679,225.885
2025-03-26T09:45:00.000Z,METER-002,TCMData,5171.407519,49.965,1610.769,7.716,7.504,6.82,0.9371,599.754,235.823,233.593,232.427
2025-03-26T10:00:00.000Z,METER-001,TCMData,10334.55347,50.046,2632.44,13.994,14.007,13.911,0.8343,1739.22,231.962,218.694,226.86
2025-03-26T10:00:00.000Z,METER-002,TCMData,5171.911535,50.027,2016.063,10.208,7.889,7.988,0.9896,293.318,236.176,234.244,232.517
2025-03-26T10:15:00.000Z,METER-001,TCMData,10335.458461,49.945,3619.962,16.794,16.049,16.266,0.9827,681.881,230.842,218.226,226.001
2025-03-26T10:15:00.000Z,METER-002,TCMData,5172.297203,50.011,1542.672,7.433,6.089,6.739,0.9734,362.857,237.301,233.184,233.456
2025-03-26T10:30:00.000Z,METER-001,TCMData,10336.371025,50.029,3650.257,16.484,16.479,17.063,0.9711,896.792,230.674,218.396,227.163
2025-03-26T10:30:00.000Z,METER-002,TCMData,5172.757734,50.014,1842.126,8.787,8.633,8.143,0.9216,775.631,238.122,232.816,232.767
2025-03-26T10:45:00.000Z,METER-001,TCMData,10337.171412,50.038,3201.547,17.004,17.573,17.334,0.8206,2229.315,230.086,218,228.288
2025-03-26T10:45:00.000Z,METER-002,TCMData,5173.132005,49.977,1497.083,7.279,8.03,7.778,0.831,1002.114,237.08,231.951,233.262
2025-03-26T11:00:00.000Z,METER-001,TCMData,10337.939536,49.997,3072.497,14.111,13.475,13.876,0.9837,561.312,230.75,218,229.229
2025-03-26T11:00:00.000Z,METER-002,TCMData,5173.468368,50.03,1345.453,6.229,5.747,5.705,0.976,300.108,237.338,231.757,232.576
2025-03-26T11:15:00.000Z,METER-001,TCMData,10338.714551,49.951,3100.06,14.351,15.059,14.685,0.9336,1190.122,230.251,218.475,229.044
2025-03-26T11:15:00.000Z,METER-002,TCMData,5173.867903,49.972,1598.142,7.396,7.212,6.85,0.954,502.264,236.681,232.6,233.345
2025-03-26T11:30:00.000Z,METER-001,TCMData,10339.626617,50.012,3648.263,17.224,17.718,17.105,0.9293,1450.351,231.071,219.205,228.6
2025-03-26T11:30:00.000Z,METER-002,TCMData,5174.285424,49.978,1670.086,7.856,7.29,8.108,0.9219,702.013,235.708,231.943,233.493
2025-03-26T11:45:00.000Z,METER-001,TCMData,10340.41955,50.04,3171.731,14.882,14.817,14.998,0.9397,1154.634,232.189,219.219,228.241
2025-03-26T11:45:00.000Z,METER-002,TCMData,5174.662206,49.963,1507.129,7.208,6.737,7.043,0.9221,632.39,235.324,231.982,233.545
2025-03-26T12:00:00.000Z,METER-001,TCMData,10341.340835,50.06,3685.139,16.608,16.857,16.255,0.9828,693.332,232.53,219.181,227.051
2025-03-26T12:00:00.000Z,METER-002,TCMData,5175.097609,50.006,1741.61,8.109,7.45,7.856,0.957,527.804,234.376,231.276,233.819
2025-03-26T12:15:00.000Z,METER-001,TCMData,10342.268014,50.027,3708.714,17.717,17.488,17.364,0.9357,1398.329,232.876,218.788,226.908
2025-03-26T12:15:00.000Z,METER-002,TCMData,5175.526992,50.002,1717.533,7.512,7.404,7.626,0.98,349.187,234.523,231.188,234.028
2025-03-26T12:30:00.000Z,METER-001,TCMData,10342.831319,49.975,2253.219,10.772,10.123,9.619,0.9797,460.67,232.339,218.909,227.085
2025-03-26T12:30:00.000Z,METER-002,TCMData,5175.913382,49.989,1545.562,7.378,7.36,6.92,0.9211,653.29,233.384,230.307,233.608
2025-03-26T12:45:00.000Z,METER-001,TCMData,10343.544341,49.96,2852.087,12.811,13.462,13.331,0.9539,897.806,233.287,218.826,227.364
2025-03-26T12:45:00.000Z,METER-002,TCMData,5176.32331,50.04,1639.712,7.964,7.652,7.163,0.9298,648.89,232.644,231.228,232.843
2025-03-26T13:00:00.000Z,METER-001,TCMData,10344.152657,50.017,2433.263,11.399,11.979,11.203,0.9312,952.51,232.175,219.685,228.221
2025-03-26T13:00:00.000Z,METER-002,TCMData,5176.725676,50.002,1609.465,7.323,7.142,7.439,0.9465,548.489,233.677,231.166,233.815
2025-03-26T13:15:00.000Z,METER-001,TCMData,10344.857237,49.95,2818.319,12.55,12.495,12.589,0.9894,413.116,232.074,220.527,228.581
2025-03-26T13:15:00.000Z,METER-002,TCMData,5177.016655,49.958,1163.918,5.448,5.622,5.015,0.9339,445.489,233.191,230.663,233.49
2025-03-26T13:30:00.000Z,METER-001,TCMData,10345.765112,49.974,3631.501,16.316,16.297,16.452,0.9767,797.7,232.975,221.318,227.716
2025-03-26T13:30:00.000Z,METER-002,TCMData,5177.376156,50.053,1438.005,6.406,6.022,6.403,0.9837,262.537,233.208,231.505,233.922
2025-03-26T13:45:00.000Z,METER-001,TCMData,10346.597598,50.006,3329.945,15.247,15.93,15.519,0.9397,1212.284,233.759,222.239,227.003
2025-03-26T13:45:00.000Z,METER-002,TCMData,5177.709064,50.036,1331.63,7.727,5.082,5.19,0.952,428.313,233.59,231.769,234.079
2025-03-26T14:00:00.000Z,METER-001,TCMData,10347.443778,50.036,3384.721,16.24,16.092,15.539,0.9314,1323.071,232.9,222.679,227.65
2025-03-26T14:00:00.000Z,METER-002,TCMData,5178.034967,49.996,1303.614,5.849,5.644,6.041,0.957,395.193,232.408,231.762,235.011
2025-03-26T14:15:00.000Z,METER-001,TCMData,10348.451982,50.006,4032.814,17.781,18.09,18.104,0.9857,689.111,232.216,223.314,226.664
2025-03-26T14:15:00.000Z,METER-002,TCMData,5178.385975,49.952,1404.034,6.077,6.091,6.297,0.98,285.332,231.338,231.498,235.465
2025-03-26T14:30:00.000Z,METER-001,TCMData,10349.068542,49.96,2466.24,11.042,11.211,11.107,0.9761,549.093,231.025,223.605,227.008
2025-03-26T14:30:00.000Z,METER-002,TCMData,5178.72069,49.998,1338.86,6.618,6.602,6.897,0.8574,803.468,231.583,232.06,234.931
2025-03-26T14:45:00.000Z,METER-001,TCMData,10349.962552,50.046,3576.038,16.851,17.351,17.052,0.9203,1520.101,231.283,224.604,226.431
2025-03-26T14:45:00.000Z,METER-002,TCMData,5179.136911,50.043,1664.884,7.323,7.416,7.128,0.9811,328.27,230.653,233.224,234.519
2025-03-26T15:00:00.000Z,METER-001,TCMData,10350.75432,50.054,3167.073,14.454,14.294,14.065,0.9729,752.598,231.367,225.32,227.618
2025-03-26T15:00:00.000Z,METER-002,TCMData,5179.577838,50.022,1763.708,7.877,8.478,8.03,0.9296,699.095,231.682,233.809,234.722
2025-03-26T15:15:00.000Z,METER-001,TCMData,10351.341402,49.947,2348.328,11.216,10.852,10.765,0.9407,846.85,231.521,224.711,228.044
2025-03-26T15:15:00.000Z,METER-002,TCMData,5179.953041,49.952,1500.811,6.98,6.697,6.419,0.9606,434.058,231.025,233.533,235.137
2025-03-26T15:30:00.000Z,METER-001,TCMData,10352.29198,50.021,3802.312,18.216,16.624,17.325,0.9588,1126.487,231.182,223.842,229.177
2025-03-26T15:30:00.000Z,METER-002,TCMData,5180.385183,49.97,1728.57,7.739,7.897,7.685,0.9501,567.475,231.997,234.658,235.436
2025-03-26T15:45:00.000Z,METER-001,TCMData,10353.302009,49.947,4040.115,18.547,17.582,18.026,0.9801,818.656,231.39,224.147,229.523
2025-03-26T15:45:00.000Z,METER-002,TCMData,5180.766936,49.965,1527.011,7.362,7.231,6.553,0.9278,614.119,231.176,234.115,235.207
2025-03-26T16:00:00.000Z,METER-001,TCMData,10354.118072,50.057,3264.25,15.709,15.471,15.352,0.9232,1358.99,231.429,223.87,228.585
2025-03-26T16:00:00.000Z,METER-002,TCMData,5181.14748,50.024,1522.174,6.991,6.782,7.085,0.9381,562.009,231.656,234.118,234.386
2025-03-26T16:15:00.000Z,METER-001,TCMData,10354.872745,50.049,3018.691,13.689,13.557,13.449,0.974,701.937,231.675,224.178,229.547
2025-03-26T16:15:00.000Z,METER-002,TCMData,5181.560076,50.045,1650.386,7.317,7.264,7.617,0.9563,504.739,231.47,234.167,234.095
2025-03-26T16:30:00.000Z,METER-001,TCMData,10355.752728,50.031,3519.932,16.802,16.746,16.285,0.9285,1408.217,231.43,223.196,230.069
2025-03-26T16:30:00.000Z,METER-002,TCMData,5181.900405,50.044,1361.317,6.278,6.006,6.539,0.9319,529.795,231.138,234.379,232.938
2025-03-26T16:45:00.000Z,METER-001,TCMData,10356.40706,50.015,2617.329,11.782,12.263,12.023,0.9528,833.61,230.963,224.018,230.423
2025-03-26T16:45:00.000Z,METER-002,TCMData,5182.393576,49.952,1972.685,9.566,8.828,8.756,0.9359,742.788,230.857,234.251,233.618
2025-03-26T17:00:00.000Z,METER-001,TCMData,10357.302246,49.975,3580.744,16.845,16.274,16.302,0.9526,1143.367,229.835,223.378,231.307
2025-03-26T17:00:00.000Z,METER-002,TCMData,5182.746549,49.955,1411.892,5.934,6.206,6.298,0.9844,252.073,231.515,234.69,233.859
2025-03-26T17:15:00.000Z,METER-001,TCMData,10358.013346,49.964,2844.399,13.521,13.039,13.462,0.9356,1073.085,229.478,223.891,230.273
2025-03-26T17:15:00.000Z,METER-002,TCMData,5183.255955,49.988,2037.625,9.295,9.672,9.281,0.9277,820.196,231.84,233.777,234.215
2025-03-26T17:30:00.000Z,METER-001,TCMData,10358.799656,49.951,3145.239,14.168,14.341,14.638,0.9597,921.601,230.407,222.713,230.534
2025-03-26T17:30:00.000Z,METER-002,TCMData,5183.604961,50.029,1396.023,7.694,7.002,7.201,0.8193,976.893,230.924,234.855,234.57
2025-03-26T17:45:00.000Z,METER-001,TCMData,10359.602463,50.035,3211.23,14.359,14.696,14.27,0.9763,711.956,229.62,223.175,230.475
2025-03-26T17:45:00.000Z,METER-002,TCMData,5184.06093,50.044,1823.875,8.133,8.123,7.573,0.9821,349.848,232.114,233.887,235.416
2025-03-26T18:00:00.000Z,METER-001,TCMData,10360.317557,50.023,2860.375,13.451,13.349,13.168,0.9439,1000.253,228.847,224.065,229.452
2025-03-26T18:00:00.000Z,METER-002,TCMData,5184.392225,49.979,1325.179,5.979,5.939,6.347,0.9303,522.574,231.082,234.744,236.059
2025-03-26T18:15:00.000Z,METER-001,TCMData,10361.131639,49.979,3256.327,15.113,14.599,15.197,0.9568,989.296,228.567,224.512,228.955
2025-03-26T18:15:00.000Z,METER-002,TCMData,5184.78174,50.022,1558.059,6.979,6.616,6.988,0.9721,375.609,231.082,234.336,235.394
2025-03-26T18:30:00.000Z,METER-001,TCMData,10361.968301,49.954,3346.649,15.683,15.823,15.858,0.9355,1263.655,227.675,223.551,228.522
2025-03-26T18:30:00.000Z,METER-002,TCMData,5185.083986,49.944,1208.984,5.674,5.327,5.775,0.9252,495.902,231.709,235.121,234.236
2025-03-26T18:45:00.000Z,METER-001,TCMData,10362.515604,49.959,2189.213,12.033,11.751,12.04,0.8101,1584.653,226.967,223.351,228.637
2025-03-26T18:45:00.000Z,METER-002,TCMData,5185.39865,50.011,1258.658,5.115,6.011,5.257,0.9847,223.091,232.381,235.777,234.061
2025-03-26T19:00:00.000Z,METER-001,TCMData,10363.039818,49.969,2096.854,9.817,9.691,9.749,0.9489,697.126,227.121,223.002,229.619
2025-03-26T19:00:00.000Z,METER-002,TCMData,5185.73611,49.979,1349.841,6.595,5.726,5.98,0.946,462.562,232.478,235.774,233.443
2025-03-26T19:15:00.000Z,METER-001,TCMData,10363.595556,49.942,2222.954,10.47,10.566,10.639,0.928,892.634,227.71,222.211,230.724
2025-03-26T19:15:00.000Z,METER-002,TCMData,5186.068172,50.015,1328.248,6.04,5.952,5.402,0.9775,286.849,233.404,235.585,234.11
2025-03-26T19:30:00.000Z,METER-001,TCMData,10364.026844,49.959,1725.151,8.165,7.433,7.623,0.9829,323.246,228.859,221.122,230.274
